"Base","Missing","SourceNumber","Source","Created"
"'Å¸Á¶·¹ÀÎÁ®_³²","95","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_95.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","96","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_96.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","97","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_97.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","98","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_98.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","99","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_99.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","100","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_100.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","101","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_101.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","102","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_102.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","103","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_103.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","104","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_104.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","105","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_105.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","106","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_106.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","107","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_107.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","108","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_108.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","109","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_109.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","110","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_110.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","111","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_111.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","112","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_112.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","113","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_113.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","114","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_114.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","115","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_115.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","116","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_116.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","117","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_117.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","118","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_118.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","119","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_119.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","120","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_120.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","121","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_121.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","122","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_122.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","123","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_123.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","124","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_124.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","125","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_125.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","126","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_126.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","127","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_127.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","128","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_128.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","129","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_129.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","130","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_130.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","131","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_131.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","132","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_132.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","133","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_133.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","134","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_134.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","135","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_135.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","136","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_136.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","137","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_137.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","138","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_138.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","139","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_139.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","140","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_140.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","141","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_141.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","142","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_142.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","143","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_143.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","144","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_144.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","145","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_145.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","146","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_146.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","147","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_147.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","148","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_148.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","149","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_149.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","150","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_150.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","151","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_151.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","152","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_152.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","153","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_153.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","154","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_154.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","155","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_155.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","156","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_156.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","157","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_157.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","158","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_158.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","159","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_159.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","160","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_160.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","161","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_161.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","162","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_162.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","163","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_163.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","164","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_164.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","165","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_165.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","166","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_166.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","167","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_167.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","168","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_168.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","169","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_169.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","170","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_170.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","171","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_171.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","172","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_172.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","173","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_173.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","174","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_174.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","175","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_175.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","176","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_176.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","177","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_177.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","178","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_178.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","179","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_179.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","180","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_180.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","181","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_181.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","182","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_182.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","183","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_183.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","184","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_184.pal"
"'Å¸Á¶·¹ÀÎÁ®_³²","185","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\'Å¸Á¶·¹ÀÎÁ®_³²_185.pal"
