"Dest","Source","Mapping"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","¼Ò¿ï¸µÄ¿_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","¼Ò¿ï¸µÄ¿_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·¹ÀÎÀú_³²","·¹ÀÎÀú_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·¹ÀÎÀú_¿©","·¹ÀÎÀú_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·Î±×_³²","·Î±×_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·Î±×_¿©","·Î±×_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·Î¾â°¡µå_³²","·Î¾â°¡µå_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·Î¾â°¡µå_¿©","·Î¾â°¡µå_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·é³ªÀÌÆ®_³²","·é³ªÀÌÆ®_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·é³ªÀÌÆ®_¿©","·é³ªÀÌÆ®_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·é³ªÀÌÆ®»Ú¶ì_³²","·é³ªÀÌÆ®_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·é³ªÀÌÆ®»Ú¶ì_¿©","·é³ªÀÌÆ®_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·éµå·¡°ï_³²","·éµå·¡°ï_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"·éµå·¡°ï_¿©","·éµå·¡°ï_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¸®º§¸®¿Â_³²","¸®º§¸®¿Â_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¸®º§¸®¿Â_¿©","¸®º§¸®¿Â_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¸¶¹ý»ç_³²","¸¶¹ý»ç_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¸¶¹ý»ç_¿©","¸¶¹ý»ç_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¸ùÅ©_³²","¸ùÅ©_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¸ùÅ©_¿©","¸ùÅ©_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¸ùÅ©¾ËÆÄÄ«_³²","¸ùÅ©_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¸ùÅ©¾ËÆÄÄ«_¿©","¸ùÅ©_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹«Èñ_³²","¹Ùµå_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹«Èñ_¿©","¹«Èñ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹«Èñ¹ÙÁö_¿©","¹«Èñ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹ÌÄÉ´Ð_³²","¹ÌÄÉ´Ð_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","¹ÌÄÉ´Ð_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","¹ÌÄÉ´Ð_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹ÌÄÉ´Ð_¸¶µµ¾Æ¸Ó_³²","¹ÌÄÉ´Ð_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹ÌÄÉ´Ð_¸¶µµ¾Æ¸Ó_¿©","¹ÌÄÉ´Ð_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹ÌÄÉ´Ð_¿©","¹ÌÄÉ´Ð_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹ÌÄÉ´Ð¸äµÅÁö_³²","¹ÌÄÉ´Ð_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹ÌÄÉ´Ð¸äµÅÁö_¿©","¹ÌÄÉ´Ð_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹Î½ºÆ®·²_³²","¹Î½ºÆ®·²_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹Ùµå_³²","¹Ùµå_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹Ùµå_¿©","¹«Èñ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚ±â»ç_³²","±â»ç_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚ±â»ç_¿©","±â»ç_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚ·Î¾â°¡µå_³²","·Î¾â°¡µå_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚ·Î¾â°¡µå_¿©","·Î¾â°¡µå_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚ·é³ªÀÌÆ®_³²","·é³ªÀÌÆ®_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚ·é³ªÀÌÆ®_¿©","·é³ªÀÌÆ®_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚÅ©·ç¼¼ÀÌ´õ_³²","Å©·ç_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚÅ©·ç¼¼ÀÌ´õ_¿©","Å©·ç_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»óÀÎ_³²","»óÀÎ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»óÀÎ_¿©","»óÀÎ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»óÀÎ¸äµÅÁö_³²","»óÀÎ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"»óÀÎ¸äµÅÁö_¿©","»óÀÎ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÁ¦_³²","¼ºÁ¦_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÁ¦_³²_Å»°Í","¼ºÁ¦_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÁ¦_¿©","¼ºÁ¦_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÁ¦_¿©_Å»°Í","¼ºÁ¦_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÁ¦À¶ÇÕ_³²","¼ºÁ¦_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÁ¦À¶ÇÕ_¿©","¼ºÁ¦_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÅõ»ç2_³²","¼ºÅõ»ç2_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÅõ»ç2_¿©","¼ºÅõ»ç2_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÅõ»ç_³²","¼ºÅõ»ç_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼ºÅõ»ç_¿©","¼ºÅõ»ç_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼¼ÀÌÁö_³²","¼¼ÀÌÁö_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼¼ÀÌÁö_¿©","¼¼ÀÌÁö_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼Ò¼­·¯_³²","¼Ò¼­·¯_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼Ò¼­·¯_¿©","¼Ò¼­·¯_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼Ò¿ï¸®ÆÛ_³²","¼Ò¿ï¸®ÆÛ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼Ò¿ï¸®ÆÛ_¿©","¼Ò¿ï¸®ÆÛ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼Ò¿ï¸µÄ¿_³²","¼Ò¿ï¸µÄ¿_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¼Ò¿ï¸µÄ¿_¿©","¼Ò¿ï¸µÄ¿_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½¦µµ¿ìÃ¼ÀÌ¼­_³²","½¦µµ¿ìÃ¼ÀÌ¼­_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½¦µµ¿ìÃ¼ÀÌ¼­_¿©","½¦µµ¿ìÃ¼ÀÌ¼­_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½´¶ó_³²","½´¶ó_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½´¶ó_¿©","½´¶ó_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½´¶ó¾ËÆÄÄ«_³²","½´¶ó_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½´¶ó¾ËÆÄÄ«_¿©","½´¶ó_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½´ÆÛ³ëºñ½º_³²","½´ÆÛ³ëºñ½º_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½´ÆÛ³ëºñ½º_¿©","½´ÆÛ³ëºñ½º_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½´ÆÛ³ëºñ½ºÆ÷¸µ_³²","½´ÆÛ³ëºñ½º_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½´ÆÛ³ëºñ½ºÆ÷¸µ_¿©","½´ÆÛ³ëºñ½º_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½º³ªÀÌÆÛ_³²","½º³ªÀÌÆÛ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½º³ªÀÌÆÛ_¿©","½º³ªÀÌÆÛ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½ºÅäÄ¿_³²","½ºÅäÄ¿_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½ºÅäÄ¿_¿©","½ºÅäÄ¿_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½ÅÆäÄÚÅ©·ç¼¼ÀÌ´õ_³²","ÆÈ¶óµò_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"½ÅÆäÄÚÅ©·ç¼¼ÀÌ´õ_¿©","ÆÈ¶óµò_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¾ÆÅ©ºñ¼ó_³²","¾ÆÅ©ºñ¼ó_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¾ÆÅ©ºñ¼ó_¿©","¾ÆÅ©ºñ¼ó_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","¾ÆÅ©ºñ¼ó_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","¾ÆÅ©ºñ¼ó_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¾î»õ½Å_³²","¾î»õ½Å_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¾î¼¼½Å_³²","¾î¼¼½Å_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¾î¼¼½Å_¿©","¾î¼¼½Å_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¾î¼¼½ÅÅ©·Î½º_³²","¾î¼¼½ÅÅ©·Î½º_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¾î¼¼½ÅÅ©·Î½º_¿©","¾î¼¼½ÅÅ©·Î½º_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ì¸¶¹ý»ç_³²","¸¶¹ý»ç_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ì¸¶¹ý»ç_¿©","¸¶¹ý»ç_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ì¼¼ÀÌÁö_³²","¼¼ÀÌÁö_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ì¼¼ÀÌÁö_¿©","¼¼ÀÌÁö_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ì¼Ò¼­·¯_³²","¼Ò¼­·¯_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ì¼Ò¼­·¯_¿©","¼Ò¼­·¯_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ì¿ö·Ï_³²","¿ö·Ï_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ì¿ö·Ï_¿©","¿ö·Ï_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ìÀ§Àúµå_³²","À§Àúµå_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ìÀ§Àúµå_¿©","À§Àúµå_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","ÇÁ·ÎÆä¼­_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿¬±Ý¼ú»ç_³²","¿¬±Ý¼ú»ç_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿¬±Ý¼ú»ç_¿©","¿¬±Ý¼ú»ç_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","¿¬±Ý¼ú»ç_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","¿¬±Ý¼ú»ç_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
