"Base","Style","Variant","ChangedEntries","Mask","BaseStyle"
"½ÅÆäÄÚÅ©·ç¼¼ÀÌ´õ_¿©","18","dark","71","8_vs_9","9"
"½ÅÆäÄÚÅ©·ç¼¼ÀÌ´õ_¿©","19","white","71","8_vs_9","9"
"½ÅÆäÄÚÅ©·ç¼¼ÀÌ´õ_¿©","20","brown","71","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_³²","10","red","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_³²","11","orange","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_³²","12","gold","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_³²","13","green","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_³²","14","teal","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_³²","15","blue","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_³²","16","purple","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_³²","17","pink","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_³²","18","dark","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_³²","19","white","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_³²","20","brown","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_¿©","10","red","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_¿©","11","orange","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_¿©","12","gold","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_¿©","13","green","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_¿©","14","teal","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_¿©","15","blue","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_¿©","16","purple","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_¿©","17","pink","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_¿©","18","dark","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_¿©","19","white","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó_¿©","20","brown","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","10","red","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","11","orange","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","12","gold","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","13","green","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","14","teal","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","15","blue","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","16","purple","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","17","pink","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","18","dark","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","19","white","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_³²","20","brown","17","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","10","red","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","11","orange","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","12","gold","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","13","green","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","14","teal","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","15","blue","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","16","purple","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","17","pink","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","18","dark","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","19","white","33","8_vs_9","9"
"¾ÆÅ©ºñ¼ó¾ËÆÄÄ«_¿©","20","brown","33","8_vs_9","9"
"¾î»õ½Å_³²","10","red","103","8_vs_9","9"
"¾î»õ½Å_³²","11","orange","103","8_vs_9","9"
"¾î»õ½Å_³²","12","gold","103","8_vs_9","9"
"¾î»õ½Å_³²","13","green","103","8_vs_9","9"
"¾î»õ½Å_³²","14","teal","103","8_vs_9","9"
"¾î»õ½Å_³²","15","blue","103","8_vs_9","9"
"¾î»õ½Å_³²","16","purple","103","8_vs_9","9"
"¾î»õ½Å_³²","17","pink","103","8_vs_9","9"
"¾î»õ½Å_³²","18","dark","103","8_vs_9","9"
"¾î»õ½Å_³²","19","white","103","8_vs_9","9"
"¾î»õ½Å_³²","20","brown","103","8_vs_9","9"
"¾î¼¼½Å_³²","10","red","62","8_vs_9","9"
"¾î¼¼½Å_³²","11","orange","62","8_vs_9","9"
"¾î¼¼½Å_³²","12","gold","62","8_vs_9","9"
"¾î¼¼½Å_³²","13","green","62","8_vs_9","9"
"¾î¼¼½Å_³²","14","teal","62","8_vs_9","9"
"¾î¼¼½Å_³²","15","blue","62","8_vs_9","9"
"¾î¼¼½Å_³²","16","purple","62","8_vs_9","9"
"¾î¼¼½Å_³²","17","pink","62","8_vs_9","9"
"¾î¼¼½Å_³²","18","dark","62","8_vs_9","9"
"¾î¼¼½Å_³²","19","white","62","8_vs_9","9"
"¾î¼¼½Å_³²","20","brown","62","8_vs_9","9"
"¾î¼¼½Å_¿©","10","red","55","8_vs_9","9"
"¾î¼¼½Å_¿©","11","orange","55","8_vs_9","9"
"¾î¼¼½Å_¿©","12","gold","55","8_vs_9","9"
"¾î¼¼½Å_¿©","13","green","55","8_vs_9","9"
"¾î¼¼½Å_¿©","14","teal","55","8_vs_9","9"
"¾î¼¼½Å_¿©","15","blue","55","8_vs_9","9"
"¾î¼¼½Å_¿©","16","purple","55","8_vs_9","9"
"¾î¼¼½Å_¿©","17","pink","55","8_vs_9","9"
"¾î¼¼½Å_¿©","18","dark","55","8_vs_9","9"
"¾î¼¼½Å_¿©","19","white","55","8_vs_9","9"
"¾î¼¼½Å_¿©","20","brown","55","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_³²","10","red","62","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_³²","11","orange","62","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_³²","12","gold","62","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_³²","13","green","62","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_³²","14","teal","62","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_³²","15","blue","62","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_³²","16","purple","62","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_³²","17","pink","62","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_³²","18","dark","62","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_³²","19","white","62","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_³²","20","brown","62","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_¿©","10","red","55","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_¿©","11","orange","55","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_¿©","12","gold","55","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_¿©","13","green","55","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_¿©","14","teal","55","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_¿©","15","blue","55","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_¿©","16","purple","55","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_¿©","17","pink","55","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_¿©","18","dark","55","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_¿©","19","white","55","8_vs_9","9"
"¾î¼¼½ÅÅ©·Î½º_¿©","20","brown","55","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_³²","10","red","30","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_³²","11","orange","30","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_³²","12","gold","30","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_³²","13","green","30","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_³²","14","teal","30","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_³²","15","blue","30","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_³²","16","purple","30","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_³²","17","pink","30","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_³²","18","dark","30","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_³²","19","white","30","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_³²","20","brown","30","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_¿©","10","red","31","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_¿©","11","orange","31","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_¿©","12","gold","31","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_¿©","13","green","31","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_¿©","14","teal","31","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_¿©","15","blue","31","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_¿©","16","purple","31","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_¿©","17","pink","31","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_¿©","18","dark","31","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_¿©","19","white","31","8_vs_9","9"
"¿©¿ì¸¶¹ý»ç_¿©","20","brown","31","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_³²","10","red","38","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_³²","11","orange","38","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_³²","12","gold","38","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_³²","13","green","38","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_³²","14","teal","38","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_³²","15","blue","38","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_³²","16","purple","38","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_³²","17","pink","38","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_³²","18","dark","38","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_³²","19","white","38","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_³²","20","brown","38","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_¿©","10","red","47","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_¿©","11","orange","47","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_¿©","12","gold","47","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_¿©","13","green","47","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_¿©","14","teal","47","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_¿©","15","blue","47","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_¿©","16","purple","47","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_¿©","17","pink","47","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_¿©","18","dark","47","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_¿©","19","white","47","8_vs_9","9"
"¿©¿ì¼¼ÀÌÁö_¿©","20","brown","47","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_³²","10","red","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_³²","11","orange","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_³²","12","gold","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_³²","13","green","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_³²","14","teal","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_³²","15","blue","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_³²","16","purple","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_³²","17","pink","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_³²","18","dark","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_³²","19","white","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_³²","20","brown","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_¿©","10","red","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_¿©","11","orange","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_¿©","12","gold","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_¿©","13","green","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_¿©","14","teal","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_¿©","15","blue","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_¿©","16","purple","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_¿©","17","pink","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_¿©","18","dark","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_¿©","19","white","36","8_vs_9","9"
"¿©¿ì¼Ò¼­·¯_¿©","20","brown","36","8_vs_9","9"
"¿©¿ì¿ö·Ï_³²","10","red","44","8_vs_9","9"
"¿©¿ì¿ö·Ï_³²","11","orange","44","8_vs_9","9"
"¿©¿ì¿ö·Ï_³²","12","gold","44","8_vs_9","9"
"¿©¿ì¿ö·Ï_³²","13","green","44","8_vs_9","9"
"¿©¿ì¿ö·Ï_³²","14","teal","44","8_vs_9","9"
"¿©¿ì¿ö·Ï_³²","15","blue","44","8_vs_9","9"
"¿©¿ì¿ö·Ï_³²","16","purple","44","8_vs_9","9"
"¿©¿ì¿ö·Ï_³²","17","pink","44","8_vs_9","9"
"¿©¿ì¿ö·Ï_³²","18","dark","44","8_vs_9","9"
"¿©¿ì¿ö·Ï_³²","19","white","44","8_vs_9","9"
"¿©¿ì¿ö·Ï_³²","20","brown","44","8_vs_9","9"
"¿©¿ì¿ö·Ï_¿©","10","red","45","8_vs_9","9"
"¿©¿ì¿ö·Ï_¿©","11","orange","45","8_vs_9","9"
"¿©¿ì¿ö·Ï_¿©","12","gold","45","8_vs_9","9"
"¿©¿ì¿ö·Ï_¿©","13","green","45","8_vs_9","9"
"¿©¿ì¿ö·Ï_¿©","14","teal","45","8_vs_9","9"
"¿©¿ì¿ö·Ï_¿©","15","blue","45","8_vs_9","9"
"¿©¿ì¿ö·Ï_¿©","16","purple","45","8_vs_9","9"
"¿©¿ì¿ö·Ï_¿©","17","pink","45","8_vs_9","9"
"¿©¿ì¿ö·Ï_¿©","18","dark","45","8_vs_9","9"
"¿©¿ì¿ö·Ï_¿©","19","white","45","8_vs_9","9"
"¿©¿ì¿ö·Ï_¿©","20","brown","45","8_vs_9","9"
"¿©¿ìÀ§Àúµå_³²","10","red","46","8_vs_9","9"
"¿©¿ìÀ§Àúµå_³²","11","orange","46","8_vs_9","9"
"¿©¿ìÀ§Àúµå_³²","12","gold","46","8_vs_9","9"
"¿©¿ìÀ§Àúµå_³²","13","green","46","8_vs_9","9"
"¿©¿ìÀ§Àúµå_³²","14","teal","46","8_vs_9","9"
"¿©¿ìÀ§Àúµå_³²","15","blue","46","8_vs_9","9"
"¿©¿ìÀ§Àúµå_³²","16","purple","46","8_vs_9","9"
"¿©¿ìÀ§Àúµå_³²","17","pink","46","8_vs_9","9"
"¿©¿ìÀ§Àúµå_³²","18","dark","46","8_vs_9","9"
"¿©¿ìÀ§Àúµå_³²","19","white","46","8_vs_9","9"
"¿©¿ìÀ§Àúµå_³²","20","brown","46","8_vs_9","9"
"¿©¿ìÀ§Àúµå_¿©","10","red","47","8_vs_9","9"
"¿©¿ìÀ§Àúµå_¿©","11","orange","47","8_vs_9","9"
"¿©¿ìÀ§Àúµå_¿©","12","gold","47","8_vs_9","9"
"¿©¿ìÀ§Àúµå_¿©","13","green","47","8_vs_9","9"
"¿©¿ìÀ§Àúµå_¿©","14","teal","47","8_vs_9","9"
"¿©¿ìÀ§Àúµå_¿©","15","blue","47","8_vs_9","9"
"¿©¿ìÀ§Àúµå_¿©","16","purple","47","8_vs_9","9"
"¿©¿ìÀ§Àúµå_¿©","17","pink","47","8_vs_9","9"
"¿©¿ìÀ§Àúµå_¿©","18","dark","47","8_vs_9","9"
"¿©¿ìÀ§Àúµå_¿©","19","white","47","8_vs_9","9"
"¿©¿ìÀ§Àúµå_¿©","20","brown","47","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_³²","10","red","46","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_³²","11","orange","46","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_³²","12","gold","46","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_³²","13","green","46","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_³²","14","teal","46","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_³²","15","blue","46","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_³²","16","purple","46","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_³²","17","pink","46","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_³²","18","dark","46","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_³²","19","white","46","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_³²","20","brown","46","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","10","red","47","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","11","orange","47","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","12","gold","47","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","13","green","47","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","14","teal","47","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","15","blue","47","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","16","purple","47","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","17","pink","47","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","18","dark","47","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","19","white","47","8_vs_9","9"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","20","brown","47","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","10","red","38","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","11","orange","38","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","12","gold","38","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","13","green","38","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","14","teal","38","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","15","blue","38","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","16","purple","38","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","17","pink","38","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","18","dark","38","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","19","white","38","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","20","brown","38","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","10","red","47","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","11","orange","47","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","12","gold","47","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","13","green","47","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","14","teal","47","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","15","blue","47","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","16","purple","47","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","17","pink","47","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","18","dark","47","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","19","white","47","8_vs_9","9"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","20","brown","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_³²","10","red","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_³²","11","orange","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_³²","12","gold","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_³²","13","green","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_³²","14","teal","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_³²","15","blue","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_³²","16","purple","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_³²","17","pink","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_³²","18","dark","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_³²","19","white","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_³²","20","brown","47","8_vs_9","9"
"¿¬±Ý¼ú»ç_¿©","10","red","63","8_vs_9","9"
"¿¬±Ý¼ú»ç_¿©","11","orange","63","8_vs_9","9"
"¿¬±Ý¼ú»ç_¿©","12","gold","63","8_vs_9","9"
"¿¬±Ý¼ú»ç_¿©","13","green","63","8_vs_9","9"
"¿¬±Ý¼ú»ç_¿©","14","teal","63","8_vs_9","9"
"¿¬±Ý¼ú»ç_¿©","15","blue","63","8_vs_9","9"
"¿¬±Ý¼ú»ç_¿©","16","purple","63","8_vs_9","9"
"¿¬±Ý¼ú»ç_¿©","17","pink","63","8_vs_9","9"
"¿¬±Ý¼ú»ç_¿©","18","dark","63","8_vs_9","9"
"¿¬±Ý¼ú»ç_¿©","19","white","63","8_vs_9","9"
"¿¬±Ý¼ú»ç_¿©","20","brown","63","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","10","red","47","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","11","orange","47","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","12","gold","47","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","13","green","47","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","14","teal","47","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","15","blue","47","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","16","purple","47","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","17","pink","47","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","18","dark","47","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","19","white","47","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","20","brown","47","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","10","red","63","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","11","orange","63","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","12","gold","63","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","13","green","63","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","14","teal","63","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","15","blue","63","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","16","purple","63","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","17","pink","63","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","18","dark","63","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","19","white","63","8_vs_9","9"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","20","brown","63","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_³²","10","red","41","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_³²","11","orange","41","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_³²","12","gold","41","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_³²","13","green","41","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_³²","14","teal","41","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_³²","15","blue","41","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_³²","16","purple","41","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_³²","17","pink","41","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_³²","18","dark","41","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_³²","19","white","41","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_³²","20","brown","41","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_¿©","10","red","40","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_¿©","11","orange","40","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_¿©","12","gold","40","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_¿©","13","green","40","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_¿©","14","teal","40","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_¿©","15","blue","40","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_¿©","16","purple","40","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_¿©","17","pink","40","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_¿©","18","dark","40","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_¿©","19","white","40","8_vs_9","9"
"¿ïÇÁ·¹ÀÎÀú_¿©","20","brown","40","8_vs_9","9"
"¿ö·Ï_³²","10","red","44","8_vs_9","9"
"¿ö·Ï_³²","11","orange","44","8_vs_9","9"
"¿ö·Ï_³²","12","gold","44","8_vs_9","9"
"¿ö·Ï_³²","13","green","44","8_vs_9","9"
"¿ö·Ï_³²","14","teal","44","8_vs_9","9"
"¿ö·Ï_³²","15","blue","44","8_vs_9","9"
"¿ö·Ï_³²","16","purple","44","8_vs_9","9"
"¿ö·Ï_³²","17","pink","44","8_vs_9","9"
"¿ö·Ï_³²","18","dark","44","8_vs_9","9"
"¿ö·Ï_³²","19","white","44","8_vs_9","9"
"¿ö·Ï_³²","20","brown","44","8_vs_9","9"
"¿ö·Ï_¿©","10","red","45","8_vs_9","9"
"¿ö·Ï_¿©","11","orange","45","8_vs_9","9"
"¿ö·Ï_¿©","12","gold","45","8_vs_9","9"
"¿ö·Ï_¿©","13","green","45","8_vs_9","9"
"¿ö·Ï_¿©","14","teal","45","8_vs_9","9"
"¿ö·Ï_¿©","15","blue","45","8_vs_9","9"
"¿ö·Ï_¿©","16","purple","45","8_vs_9","9"
"¿ö·Ï_¿©","17","pink","45","8_vs_9","9"
"¿ö·Ï_¿©","18","dark","45","8_vs_9","9"
"¿ö·Ï_¿©","19","white","45","8_vs_9","9"
"¿ö·Ï_¿©","20","brown","45","8_vs_9","9"
"¿ø´õ·¯_³²","10","red","103","8_vs_9","9"
"¿ø´õ·¯_³²","11","orange","103","8_vs_9","9"
