"Base","Style","CopiedFrom","Mode"
"trans_wizard_male","12","4","safe_cycle_4_5"
"trans_wizard_male","13","5","safe_cycle_4_5"
"trans_wizard_male","14","4","safe_cycle_4_5"
"trans_wizard_male","15","5","safe_cycle_4_5"
"trans_wizard_male","16","4","safe_cycle_4_5"
"trans_wizard_male","17","5","safe_cycle_4_5"
"trans_wizard_male","18","4","safe_cycle_4_5"
"trans_wizard_male","19","5","safe_cycle_4_5"
"trans_wizard_male","20","4","safe_cycle_4_5"
"whitesmith_female","2","4","safe_cycle_4_5"
"whitesmith_female","6","4","safe_cycle_4_5"
"whitesmith_female","7","5","safe_cycle_4_5"
"whitesmith_female","8","4","safe_cycle_4_5"
"whitesmith_female","9","5","safe_cycle_4_5"
"whitesmith_female","10","4","safe_cycle_4_5"
"whitesmith_female","11","5","safe_cycle_4_5"
"whitesmith_female","12","4","safe_cycle_4_5"
"whitesmith_female","13","5","safe_cycle_4_5"
"whitesmith_female","14","4","safe_cycle_4_5"
"whitesmith_female","15","5","safe_cycle_4_5"
"whitesmith_female","16","4","safe_cycle_4_5"
"whitesmith_female","17","5","safe_cycle_4_5"
"whitesmith_female","18","4","safe_cycle_4_5"
"whitesmith_female","19","5","safe_cycle_4_5"
"whitesmith_female","20","4","safe_cycle_4_5"
"whitesmith_female_riding","2","4","safe_cycle_4_5"
"whitesmith_female_riding","6","4","safe_cycle_4_5"
"whitesmith_female_riding","7","5","safe_cycle_4_5"
"whitesmith_female_riding","8","4","safe_cycle_4_5"
"whitesmith_female_riding","9","5","safe_cycle_4_5"
"whitesmith_female_riding","10","4","safe_cycle_4_5"
"whitesmith_female_riding","11","5","safe_cycle_4_5"
"whitesmith_female_riding","12","4","safe_cycle_4_5"
"whitesmith_female_riding","13","5","safe_cycle_4_5"
"whitesmith_female_riding","14","4","safe_cycle_4_5"
"whitesmith_female_riding","15","5","safe_cycle_4_5"
"whitesmith_female_riding","16","4","safe_cycle_4_5"
"whitesmith_female_riding","17","5","safe_cycle_4_5"
"whitesmith_female_riding","18","4","safe_cycle_4_5"
"whitesmith_female_riding","19","5","safe_cycle_4_5"
"whitesmith_female_riding","20","4","safe_cycle_4_5"
"whitesmith_male","2","4","safe_cycle_4_5"
"whitesmith_male","6","4","safe_cycle_4_5"
"whitesmith_male","7","5","safe_cycle_4_5"
"whitesmith_male","8","4","safe_cycle_4_5"
"whitesmith_male","9","5","safe_cycle_4_5"
"whitesmith_male","10","4","safe_cycle_4_5"
"whitesmith_male","11","5","safe_cycle_4_5"
"whitesmith_male","12","4","safe_cycle_4_5"
"whitesmith_male","13","5","safe_cycle_4_5"
"whitesmith_male","14","4","safe_cycle_4_5"
"whitesmith_male","15","5","safe_cycle_4_5"
"whitesmith_male","16","4","safe_cycle_4_5"
"whitesmith_male","17","5","safe_cycle_4_5"
"whitesmith_male","18","4","safe_cycle_4_5"
"whitesmith_male","19","5","safe_cycle_4_5"
"whitesmith_male","20","4","safe_cycle_4_5"
"whitesmith_male_riding","2","4","safe_cycle_4_5"
"whitesmith_male_riding","6","4","safe_cycle_4_5"
"whitesmith_male_riding","7","5","safe_cycle_4_5"
"whitesmith_male_riding","8","4","safe_cycle_4_5"
"whitesmith_male_riding","9","5","safe_cycle_4_5"
"whitesmith_male_riding","10","4","safe_cycle_4_5"
"whitesmith_male_riding","11","5","safe_cycle_4_5"
"whitesmith_male_riding","12","4","safe_cycle_4_5"
"whitesmith_male_riding","13","5","safe_cycle_4_5"
"whitesmith_male_riding","14","4","safe_cycle_4_5"
"whitesmith_male_riding","15","5","safe_cycle_4_5"
"whitesmith_male_riding","16","4","safe_cycle_4_5"
"whitesmith_male_riding","17","5","safe_cycle_4_5"
"whitesmith_male_riding","18","4","safe_cycle_4_5"
"whitesmith_male_riding","19","5","safe_cycle_4_5"
"whitesmith_male_riding","20","4","safe_cycle_4_5"
"wizard_female","2","4","safe_cycle_4_5"
"wizard_female","6","4","safe_cycle_4_5"
"wizard_female","7","5","safe_cycle_4_5"
"wizard_female","8","4","safe_cycle_4_5"
"wizard_female","9","5","safe_cycle_4_5"
"wizard_female","10","4","safe_cycle_4_5"
"wizard_female","11","5","safe_cycle_4_5"
"wizard_female","12","4","safe_cycle_4_5"
"wizard_female","13","5","safe_cycle_4_5"
"wizard_female","14","4","safe_cycle_4_5"
"wizard_female","15","5","safe_cycle_4_5"
"wizard_female","16","4","safe_cycle_4_5"
"wizard_female","17","5","safe_cycle_4_5"
"wizard_female","18","4","safe_cycle_4_5"
"wizard_female","19","5","safe_cycle_4_5"
"wizard_female","20","4","safe_cycle_4_5"
"wizard_male","2","4","safe_cycle_4_5"
"wizard_male","6","4","safe_cycle_4_5"
"wizard_male","7","5","safe_cycle_4_5"
"wizard_male","8","4","safe_cycle_4_5"
"wizard_male","9","5","safe_cycle_4_5"
"wizard_male","10","4","safe_cycle_4_5"
"wizard_male","11","5","safe_cycle_4_5"
"wizard_male","12","4","safe_cycle_4_5"
"wizard_male","13","5","safe_cycle_4_5"
"wizard_male","14","4","safe_cycle_4_5"
"wizard_male","15","5","safe_cycle_4_5"
"wizard_male","16","4","safe_cycle_4_5"
"wizard_male","17","5","safe_cycle_4_5"
"wizard_male","18","4","safe_cycle_4_5"
"wizard_male","19","5","safe_cycle_4_5"
"wizard_male","20","4","safe_cycle_4_5"
"new_peco_crusader_female","2","4","safe_cycle_4_5"
"new_peco_crusader_female","6","4","safe_cycle_4_5"
"new_peco_crusader_female","7","5","safe_cycle_4_5"
"new_peco_crusader_female","8","4","safe_cycle_4_5"
"new_peco_crusader_female","9","5","safe_cycle_4_5"
"new_peco_crusader_female","10","4","safe_cycle_4_5"
"new_peco_crusader_female","11","5","safe_cycle_4_5"
"new_peco_crusader_female","12","4","safe_cycle_4_5"
"new_peco_crusader_female","13","5","safe_cycle_4_5"
"new_peco_crusader_female","14","4","safe_cycle_4_5"
"new_peco_crusader_female","15","5","safe_cycle_4_5"
"new_peco_crusader_female","16","4","safe_cycle_4_5"
"new_peco_crusader_female","17","5","safe_cycle_4_5"
"new_peco_crusader_female","18","4","safe_cycle_4_5"
"new_peco_crusader_female","19","5","safe_cycle_4_5"
"new_peco_crusader_female","20","4","safe_cycle_4_5"
"new_peco_crusader_male","2","4","safe_cycle_4_5"
"new_peco_crusader_male","6","4","safe_cycle_4_5"
"new_peco_crusader_male","7","5","safe_cycle_4_5"
"new_peco_crusader_male","8","4","safe_cycle_4_5"
"new_peco_crusader_male","9","5","safe_cycle_4_5"
"new_peco_crusader_male","10","4","safe_cycle_4_5"
"new_peco_crusader_male","11","5","safe_cycle_4_5"
"new_peco_crusader_male","12","4","safe_cycle_4_5"
"new_peco_crusader_male","13","5","safe_cycle_4_5"
"new_peco_crusader_male","14","4","safe_cycle_4_5"
"new_peco_crusader_male","15","5","safe_cycle_4_5"
"new_peco_crusader_male","16","4","safe_cycle_4_5"
"new_peco_crusader_male","17","5","safe_cycle_4_5"
"new_peco_crusader_male","18","4","safe_cycle_4_5"
"new_peco_crusader_male","19","5","safe_cycle_4_5"
"new_peco_crusader_male","20","4","safe_cycle_4_5"
