"Base","Missing","SourceNumber","Source","Created"
"¿©¿ìÇÁ·ÎÆä¼­_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_³²_4.pal"
"¿©¿ìÇÁ·ÎÆä¼­_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_³²_5.pal"
"¿©¿ìÇÁ·ÎÆä¼­_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_³²_6.pal"
"¿©¿ìÇÁ·ÎÆä¼­_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_³²_7.pal"
"¿©¿ìÇÁ·ÎÆä¼­_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_³²_8.pal"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_¿©_4.pal"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_¿©_5.pal"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_¿©_6.pal"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_¿©_7.pal"
"¿©¿ìÇÁ·ÎÆä¼­_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÁ·ÎÆä¼­_¿©_8.pal"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_³²_4.pal"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_³²_5.pal"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_³²_6.pal"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_³²_7.pal"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_³²_8.pal"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_¿©_4.pal"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_¿©_5.pal"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_¿©_6.pal"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_¿©_7.pal"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿©¿ìÇÏÀÌÀ§Àúµå_¿©_8.pal"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_³²_5.pal"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_³²_6.pal"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_³²_7.pal"
"¿¬±Ý¼ú»ç¸äµÅÁö_³²","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_³²_8.pal"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_¿©_5.pal"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_¿©_6.pal"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_¿©_7.pal"
"¿¬±Ý¼ú»ç¸äµÅÁö_¿©","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¿¬±Ý¼ú»ç¸äµÅÁö_¿©_8.pal"
"Á¦³×¸¯¸äµÅÁö_³²","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦³×¸¯¸äµÅÁö_³²_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦³×¸¯¸äµÅÁö_³²_8.pal"
"Á¦³×¸¯¸äµÅÁö_¿©","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦³×¸¯¸äµÅÁö_¿©_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦³×¸¯¸äµÅÁö_¿©_8.pal"
"Á¦Ã¶°ø¸äµÅÁö_³²","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_³²_5.pal"
"Á¦Ã¶°ø¸äµÅÁö_³²","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_³²_6.pal"
"Á¦Ã¶°ø¸äµÅÁö_³²","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_³²_7.pal"
"Á¦Ã¶°ø¸äµÅÁö_³²","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_³²_8.pal"
"Á¦Ã¶°ø¸äµÅÁö_¿©","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_¿©_5.pal"
"Á¦Ã¶°ø¸äµÅÁö_¿©","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_¿©_6.pal"
"Á¦Ã¶°ø¸äµÅÁö_¿©","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_¿©_7.pal"
"Á¦Ã¶°ø¸äµÅÁö_¿©","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Á¦Ã¶°ø¸äµÅÁö_¿©_8.pal"
"Áý½Ã_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Áý½Ã_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Áý½Ã_³²_4.pal"
"Áý½Ã_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Áý½Ã_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Áý½Ã_³²_5.pal"
"Áý½Ã_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Áý½Ã_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Áý½Ã_³²_6.pal"
"Áý½Ã_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Áý½Ã_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Áý½Ã_³²_7.pal"
"Áý½Ã_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Áý½Ã_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Áý½Ã_³²_8.pal"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²_4.pal"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²_5.pal"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²_6.pal"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²_7.pal"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²_8.pal"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©_4.pal"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©_5.pal"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©_6.pal"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©_7.pal"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©_8.pal"
"ÄÌº£·Î½º±æ·ÎÆ¾Å©·Î½º_³²","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º±æ·ÎÆ¾Å©·Î½º_³²_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º±æ·ÎÆ¾Å©·Î½º_³²_8.pal"
"ÄÌº£·Î½º±æ·ÎÆ¾Å©·Î½º_¿©","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º±æ·ÎÆ¾Å©·Î½º_¿©_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º±æ·ÎÆ¾Å©·Î½º_¿©_8.pal"
"ÄÌº£·Î½ºµµµÏ_³²","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_³²_5.pal"
"ÄÌº£·Î½ºµµµÏ_³²","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_³²_6.pal"
"ÄÌº£·Î½ºµµµÏ_³²","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_³²_7.pal"
"ÄÌº£·Î½ºµµµÏ_³²","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_³²_8.pal"
"ÄÌº£·Î½ºµµµÏ_¿©","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_¿©_5.pal"
"ÄÌº£·Î½ºµµµÏ_¿©","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_¿©_6.pal"
"ÄÌº£·Î½ºµµµÏ_¿©","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_¿©_7.pal"
"ÄÌº£·Î½ºµµµÏ_¿©","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½ºµµµÏ_¿©_8.pal"
"ÄÌº£·Î½º·Î±×_³²","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_³²_5.pal"
"ÄÌº£·Î½º·Î±×_³²","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_³²_6.pal"
"ÄÌº£·Î½º·Î±×_³²","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_³²_7.pal"
"ÄÌº£·Î½º·Î±×_³²","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_³²_8.pal"
"ÄÌº£·Î½º·Î±×_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_¿©_4.pal"
"ÄÌº£·Î½º·Î±×_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_¿©_5.pal"
"ÄÌº£·Î½º·Î±×_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_¿©_6.pal"
"ÄÌº£·Î½º·Î±×_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_¿©_7.pal"
"ÄÌº£·Î½º·Î±×_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º·Î±×_¿©_8.pal"
"ÄÌº£·Î½º½¦µµ¿ìÃ¼ÀÌ¼­_³²","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½¦µµ¿ìÃ¼ÀÌ¼­_³²_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½¦µµ¿ìÃ¼ÀÌ¼­_³²_8.pal"
"ÄÌº£·Î½º½¦µµ¿ìÃ¼ÀÌ¼­_¿©","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½¦µµ¿ìÃ¼ÀÌ¼­_¿©_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½¦µµ¿ìÃ¼ÀÌ¼­_¿©_8.pal"
"ÄÌº£·Î½º½ºÅäÄ¿_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_³²_4.pal"
"ÄÌº£·Î½º½ºÅäÄ¿_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_³²_5.pal"
"ÄÌº£·Î½º½ºÅäÄ¿_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_³²_6.pal"
"ÄÌº£·Î½º½ºÅäÄ¿_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_³²_7.pal"
"ÄÌº£·Î½º½ºÅäÄ¿_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_³²_8.pal"
"ÄÌº£·Î½º½ºÅäÄ¿_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_¿©_4.pal"
"ÄÌº£·Î½º½ºÅäÄ¿_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_¿©_5.pal"
"ÄÌº£·Î½º½ºÅäÄ¿_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_¿©_6.pal"
"ÄÌº£·Î½º½ºÅäÄ¿_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_¿©_7.pal"
"ÄÌº£·Î½º½ºÅäÄ¿_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º½ºÅäÄ¿_¿©_8.pal"
"ÄÌº£·Î½º¾î½ê½Å_³²","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_³²_5.pal"
"ÄÌº£·Î½º¾î½ê½Å_³²","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_³²_6.pal"
"ÄÌº£·Î½º¾î½ê½Å_³²","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_³²_7.pal"
"ÄÌº£·Î½º¾î½ê½Å_³²","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_³²_8.pal"
"ÄÌº£·Î½º¾î½ê½Å_¿©","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_¿©_5.pal"
